9000,-0.2622874495708297
10000,0.04963568398780985
10010,0.04963568398780985
10020,0.04963568398780985
10030,0.04963568398780985
10040,0.04963568398780985
10050,0.04963568398780985
10060,0.04963568398780985
10070,0.04963568398780985
10080,0.04963568398780985
10090,0.04963568398780985
10100,0.04963568398780985
10110,0.04963568398780985
10120,0.04963568398780985
10130,0.04963568398780985
10140,0.04963568398780985
10150,0.04963568398780985
10200,0.04963568398780985
10250,0.04963568398780985
10300,0.04963568398780985
10350,0.17283014546015904
10400,0.17283014546015904
10450,0.17283014546015904
10500,0.17283014546015904
10600,0.06708420561636845
10700,0.06708420561636845
10800,0.12455557607343004
10900,0.05698520263948897
11000,0.07342064935879007
11100,0.07342064935879007
11200,0.07342064935879007
11300,0.18844245791447783
11400,0.25067675951418233
11500,0.3653832470388562
11600,0.26770965731677443
11700,0.26770965731677443
11800,0.26770965731677443
11900,0.15947604534583026
12000,0.1851082814338107
12250,0.29113755493958804
12500,0.29113755493958804
12750,0.13297715179583916
13000,0.13297715179583916
13250,0.13297715179583916
13500,0.13297715179583916
13750,0.13297715179583916
